order_id,customer_id,order_date,order_value_kes,items,delivered_late,payment_method
ORD-560949,DL-14010,2026-05-17,8490.0,30,0,Bank transfer
ORD-539319,DL-12614,2026-01-25,4260.0,9,0,M-Pesa
ORD-568256,DL-14492,2025-12-08,5130.0,32,1,M-Pesa
ORD-546911,DL-13114,2026-03-12,3810.0,11,0,M-Pesa
ORD-544555,DL-12952,2025-08-08,9180.0,31,0,M-Pesa
ORD-527734,DL-11846,2025-09-13,8710.0,34,1,Cash
ORD-509430,DL-10634,2025-10-19,2340.0,15,0,Credit
ORD-557666,DL-13775,2025-12-03,5980.0,17,0,Bank transfer
ORD-515910,DL-11066,2026-01-25,4300.0,6,0,Cash
ORD-507685,DL-10512,2026-05-26,3590.0,9,0,M-Pesa
ORD-524903,DL-11649,2026-03-29,4100.0,31,0,Credit
ORD-505914,DL-10421,2026-05-19,3100.0,29,0,M-Pesa
ORD-521667,DL-11436,2026-04-15,10350.0,5,1,Credit
ORD-528826,DL-11904,2026-03-15,12990.0,13,0,Bank transfer
ORD-560492,DL-13978,2026-03-31,9560.0,18,0,Cash
ORD-567942,DL-14474,2026-03-30,7010.0,20,0,Cash
ORD-515548,DL-11039,2025-07-23,4010.0,33,1,M-Pesa
ORD-565233,DL-14296,2026-06-11,2660.0,36,0,Credit
ORD-503213,DL-10222,2025-10-05,5420.0,27,0,Bank transfer
ORD-500690,DL-10050,2025-12-02,16520.0,12,0,M-Pesa
ORD-508827,DL-10587,2026-05-07,3470.0,34,0,Cash
ORD-565690,DL-14328,2025-11-10,3170.0,16,1,M-Pesa
ORD-550877,DL-13361,2025-07-04,6620.0,37,0,Cash
ORD-563922,DL-14204,2026-02-28,5100.0,36,0,Credit
ORD-536864,DL-12436,2025-06-30,11090.0,21,1,M-Pesa
ORD-509815,DL-10660,2025-07-28,5570.0,33,1,Credit
ORD-510724,DL-10725,2025-12-12,3780.0,38,1,M-Pesa
ORD-541171,DL-12737,2026-05-04,3520.0,31,1,M-Pesa
ORD-572519,DL-14769,2026-01-26,7230.0,29,0,Bank transfer
ORD-526643,DL-11767,2026-02-22,7700.0,20,0,Credit
ORD-570303,DL-14613,2025-12-11,3400.0,28,0,Bank transfer
ORD-522187,DL-11474,2026-03-18,5220.0,31,0,Credit
ORD-539943,DL-12659,2025-07-22,6120.0,39,0,M-Pesa
ORD-525804,DL-11706,2026-04-13,9220.0,26,0,M-Pesa
ORD-541829,DL-12780,2026-06-25,9560.0,21,0,M-Pesa
ORD-555288,DL-13635,2026-03-30,2030.0,37,0,Credit
ORD-564572,DL-14253,2026-06-15,2000.0,37,0,Credit
ORD-544638,DL-12959,2025-07-22,4410.0,15,1,Credit
ORD-573584,DL-14823,2026-06-28,10060.0,31,0,M-Pesa
ORD-562632,DL-14122,2026-01-24,10900.0,30,0,Bank transfer
ORD-500654,DL-10049,2026-01-15,2590.0,10,0,Credit
ORD-560977,DL-14010,2025-10-20,9240.0,6,0,Credit
ORD-573285,DL-14805,2025-11-26,4610.0,30,0,M-Pesa
ORD-512427,DL-10828,2026-03-24,5050.0,39,0,Credit
ORD-500185,DL-10011,2026-02-17,3860.0,27,0,M-Pesa
ORD-518114,DL-11214,2025-10-28,6830.0,7,1,Bank transfer
ORD-509678,DL-10651,2026-05-06,2770.0,36,1,Credit
ORD-575800,DL-14959,2026-02-28,8710.0,27,0,Credit
ORD-501307,DL-10099,2025-10-13,12630.0,9,0,M-Pesa
ORD-510123,DL-10683,2025-11-15,2370.0,22,1,M-Pesa
ORD-526976,DL-11797,2025-07-10,6720.0,4,0,Bank transfer
ORD-562051,DL-14076,2026-04-23,7520.0,13,0,Bank transfer
ORD-511374,DL-10764,2025-07-05,9860.0,2,0,Bank transfer
ORD-507058,DL-10481,2026-06-14,6050.0,31,0,Credit
ORD-563526,DL-14182,2026-05-31,3480.0,33,0,Credit
ORD-562568,DL-14119,2026-04-29,7370.0,6,0,Credit
ORD-564669,DL-14259,2025-07-09,1300.0,27,0,Credit
ORD-507097,DL-10482,2026-06-04,3450.0,16,0,Bank transfer
ORD-549368,DL-13282,2025-11-26,8730.0,38,1,M-Pesa
ORD-558151,DL-13813,2026-06-29,7260.0,25,0,Credit
ORD-523647,DL-11569,2025-10-26,7090.0,12,0,M-Pesa
ORD-564504,DL-14250,2026-03-24,5530.0,25,1,Cash
ORD-542550,DL-12829,2026-02-02,6990.0,13,0,Bank transfer
ORD-501381,DL-10102,2026-05-04,7660.0,2,0,Bank transfer
ORD-570788,DL-14646,2026-03-27,5530.0,7,1,Credit
ORD-511120,DL-10750,2026-06-07,10880.0,34,0,Cash
ORD-520553,DL-11368,2026-04-09,6730.0,30,0,M-Pesa
ORD-518188,DL-11221,2026-05-22,2840.0,10,1,Credit
ORD-501631,DL-10116,2026-06-26,9990.0,4,0,M-Pesa
ORD-533795,DL-12231,2026-04-02,10410.0,16,0,M-Pesa
ORD-505097,DL-10360,2026-04-08,3590.0,10,0,Bank transfer
ORD-539772,DL-12645,2026-05-14,5050.0,9,1,M-Pesa
ORD-525834,DL-11707,2025-09-29,8460.0,26,0,Bank transfer
ORD-531572,DL-12092,2025-08-29,1510.0,23,1,Credit
ORD-539689,DL-12642,2026-02-04,8340.0,21,1,Bank transfer
ORD-514616,DL-10974,2025-09-07,7640.0,32,0,Credit
ORD-503291,DL-10226,2026-06-22,1820.0,39,0,Credit
ORD-509803,DL-10659,2026-03-13,1410.0,29,0,Credit
ORD-511291,DL-10758,2025-11-19,4800.0,4,0,M-Pesa
ORD-542317,DL-12807,2025-12-13,3530.0,29,0,M-Pesa
ORD-551206,DL-13383,2026-03-03,3390.0,36,0,M-Pesa
ORD-569670,DL-14572,2025-10-28,5180.0,8,0,Credit
ORD-521718,DL-11442,2026-01-21,3620.0,3,1,M-Pesa
ORD-510292,DL-10696,2025-12-10,2850.0,31,0,Cash
ORD-530025,DL-11978,2026-06-01,19130.0,33,0,M-Pesa
ORD-515661,DL-11044,2026-03-10,2990.0,31,0,Credit
ORD-564673,DL-14260,2025-08-20,5800.0,10,0,Cash
ORD-529497,DL-11945,2026-01-17,3010.0,16,0,M-Pesa
ORD-531063,DL-12056,2025-09-14,4380.0,28,0,Bank transfer
ORD-574465,DL-14880,2026-03-16,2890.0,17,0,Credit
ORD-503506,DL-10239,2026-01-08,1990.0,38,0,M-Pesa
ORD-548125,DL-13192,2026-06-23,5460.0,18,0,M-Pesa
ORD-526577,DL-11761,2026-01-29,2540.0,27,0,Cash
ORD-559199,DL-13893,2026-05-11,2920.0,34,0,Bank transfer
ORD-551345,DL-13392,2025-09-12,5340.0,24,0,M-Pesa
ORD-567897,DL-14468,2025-08-25,5730.0,35,1,M-Pesa
ORD-570994,DL-14659,2025-12-10,13370.0,10,0,M-Pesa
ORD-575658,DL-14954,2026-01-24,3640.0,8,0,Cash
ORD-519235,DL-11284,2025-11-21,6430.0,8,0,M-Pesa
ORD-546164,DL-13071,2025-08-28,3400.0,16,0,Credit
ORD-509188,DL-10616,2026-01-11,8550.0,3,0,M-Pesa
ORD-518679,DL-11257,2026-06-22,3180.0,10,1,Credit
ORD-507422,DL-10498,2026-05-19,5300.0,12,0,Credit
ORD-555315,DL-13636,2025-12-03,4450.0,1,1,M-Pesa
ORD-539742,DL-12645,2025-08-19,8100.0,6,0,M-Pesa
ORD-513461,DL-10898,2026-05-20,4590.0,33,0,Cash
ORD-554559,DL-13585,2025-07-06,3340.0,8,0,M-Pesa
ORD-509564,DL-10640,2025-09-20,2240.0,30,1,M-Pesa
ORD-506551,DL-10457,2026-06-22,9060.0,3,0,Bank transfer
ORD-535733,DL-12354,2026-06-20,4180.0,2,0,M-Pesa
ORD-512002,DL-10801,2025-12-07,6790.0,30,0,Bank transfer
ORD-523406,DL-11555,2025-11-02,4220.0,17,0,Credit
ORD-522333,DL-11482,2026-02-13,4680.0,13,0,Bank transfer
ORD-526604,DL-11764,2026-02-06,7400.0,3,0,M-Pesa
ORD-500875,DL-10066,2026-04-04,5850.0,38,0,Credit
ORD-572505,DL-14766,2025-08-17,2960.0,15,0,M-Pesa
ORD-564517,DL-14251,2025-07-15,4150.0,16,0,M-Pesa
ORD-555071,DL-13618,2026-06-21,4440.0,7,1,Bank transfer
ORD-573391,DL-14810,2025-11-21,2180.0,38,0,M-Pesa
ORD-562190,DL-14091,2025-10-04,2570.0,14,0,M-Pesa
ORD-567608,DL-14451,2026-04-21,7890.0,2,0,Bank transfer
ORD-544366,DL-12942,2025-12-29,12920.0,12,0,Credit
ORD-548898,DL-13244,2026-01-18,5360.0,5,1,Credit
ORD-548162,DL-13195,2025-11-07,5480.0,38,1,M-Pesa
ORD-524951,DL-11653,2025-07-18,4830.0,4,0,M-Pesa
ORD-502488,DL-10170,2026-05-07,5560.0,17,0,Bank transfer
ORD-571361,DL-14685,2025-12-21,7630.0,35,0,M-Pesa
ORD-503570,DL-10243,2026-01-16,2500.0,33,0,Credit
ORD-513536,DL-10902,2025-07-28,4670.0,11,1,M-Pesa
ORD-575994,DL-14971,2026-04-15,4150.0,28,0,M-Pesa
ORD-549355,DL-13281,2026-04-23,1830.0,32,0,M-Pesa
ORD-550488,DL-13342,2025-09-30,16120.0,33,0,M-Pesa
ORD-506146,DL-10433,2025-12-14,1770.0,13,0,Bank transfer
ORD-528116,DL-11862,2026-02-03,17450.0,35,1,Cash
ORD-532699,DL-12165,2026-06-25,10260.0,16,0,Credit
ORD-561547,DL-14036,2025-12-24,3800.0,36,0,M-Pesa
ORD-540356,DL-12684,2026-05-24,7430.0,37,0,M-Pesa
ORD-532576,DL-12154,2026-06-04,7450.0,3,0,M-Pesa
ORD-565068,DL-14285,2026-06-27,11240.0,16,0,M-Pesa
ORD-508646,DL-10577,2025-11-21,3410.0,27,0,M-Pesa
ORD-534171,DL-12252,2026-06-15,5200.0,12,1,Cash
ORD-532513,DL-12152,2025-09-11,2280.0,1,0,M-Pesa
ORD-528288,DL-11874,2026-05-07,32990.0,28,0,Credit
ORD-522219,DL-11477,2026-05-23,17580.0,15,0,M-Pesa
ORD-542898,DL-12848,2026-03-17,7600.0,29,0,Cash
ORD-573406,DL-14811,2026-03-20,3300.0,26,0,M-Pesa
ORD-523175,DL-11538,2026-04-18,2730.0,19,0,Cash
ORD-511982,DL-10799,2026-01-05,7990.0,21,0,M-Pesa
ORD-517501,DL-11170,2025-11-06,2690.0,7,0,M-Pesa
ORD-537227,DL-12467,2025-07-06,4340.0,17,1,M-Pesa
ORD-512599,DL-10839,2025-08-21,17880.0,4,0,Bank transfer
ORD-562120,DL-14081,2026-01-06,6680.0,37,0,Cash
ORD-513468,DL-10898,2025-07-13,5540.0,35,0,Cash
ORD-552471,DL-13459,2026-01-11,9000.0,27,0,Credit
ORD-508301,DL-10551,2025-12-09,1300.0,16,0,M-Pesa
ORD-518789,DL-11266,2025-07-06,15760.0,36,0,M-Pesa
ORD-516461,DL-11114,2026-06-01,11540.0,39,0,M-Pesa
ORD-515960,DL-11071,2025-09-04,3810.0,1,0,Credit
ORD-535289,DL-12321,2026-05-03,4040.0,23,0,Cash
ORD-548279,DL-13208,2025-07-27,4970.0,33,0,M-Pesa
ORD-522332,DL-11482,2026-02-08,2320.0,29,0,M-Pesa
ORD-527934,DL-11854,2025-12-14,7570.0,12,1,M-Pesa
ORD-506170,DL-10435,2026-03-03,13590.0,19,0,Credit
ORD-560758,DL-13997,2026-03-24,2980.0,6,0,M-Pesa
ORD-526277,DL-11740,2025-10-26,7130.0,33,0,M-Pesa
ORD-524368,DL-11620,2025-08-10,8600.0,34,0,Credit
ORD-544115,DL-12932,2025-10-03,4200.0,18,0,M-Pesa
ORD-543021,DL-12856,2026-05-08,6150.0,20,0,M-Pesa
ORD-540692,DL-12705,2025-11-11,920.0,22,0,M-Pesa
ORD-559212,DL-13893,2025-09-23,2470.0,11,0,Credit
ORD-536474,DL-12404,2026-05-29,4680.0,32,0,M-Pesa
ORD-564277,DL-14233,2026-01-02,3950.0,9,0,Cash
ORD-519744,DL-11321,2025-10-25,4310.0,29,1,Credit
ORD-520457,DL-11360,2026-06-10,10060.0,7,0,M-Pesa
ORD-571366,DL-14685,2026-06-08,7130.0,3,0,Credit
ORD-561325,DL-14026,2026-02-05,6830.0,24,0,Credit
ORD-553830,DL-13543,2026-04-03,2890.0,7,0,Cash
ORD-558224,DL-13817,2026-05-08,4370.0,39,0,Bank transfer
ORD-535009,DL-12299,2026-01-21,18020.0,32,0,M-Pesa
ORD-547162,DL-13133,2025-10-15,15460.0,36,0,Bank transfer
ORD-526952,DL-11795,2025-07-13,3510.0,36,0,M-Pesa
ORD-522635,DL-11502,2025-07-15,3500.0,14,0,Cash
ORD-508691,DL-10581,2026-01-11,7660.0,20,0,M-Pesa
ORD-543532,DL-12897,2026-01-29,39560.0,24,0,M-Pesa
ORD-512788,DL-10849,2025-09-18,5050.0,16,0,Cash
ORD-518077,DL-11211,2026-05-06,8710.0,26,1,M-Pesa
ORD-508408,DL-10555,2025-09-05,7600.0,27,0,M-Pesa
ORD-523610,DL-11567,2025-12-18,9000.0,2,0,Bank transfer
ORD-565607,DL-14323,2025-11-02,15870.0,17,0,Credit
ORD-572180,DL-14745,2026-06-06,16490.0,32,0,Credit
ORD-506201,DL-10437,2025-10-31,3160.0,35,0,Credit
ORD-542648,DL-12833,2026-05-06,2960.0,18,0,M-Pesa
ORD-552439,DL-13459,2025-12-04,9660.0,22,1,M-Pesa
ORD-537288,DL-12470,2026-03-13,5060.0,25,0,Credit
ORD-558848,DL-13862,2025-11-11,5100.0,1,0,Cash
ORD-502756,DL-10191,2025-09-24,6010.0,9,0,Credit
ORD-522278,DL-11480,2025-09-27,5940.0,16,1,M-Pesa
ORD-513236,DL-10886,2025-10-09,6540.0,25,1,M-Pesa
ORD-561055,DL-14013,2026-03-23,1960.0,20,0,M-Pesa
ORD-546606,DL-13096,2026-01-09,6680.0,5,1,M-Pesa
ORD-536893,DL-12437,2025-07-14,3810.0,37,0,Bank transfer
ORD-528706,DL-11895,2026-03-24,6650.0,17,0,Bank transfer
ORD-534003,DL-12243,2026-03-25,3860.0,23,1,M-Pesa
ORD-548206,DL-13200,2026-01-28,9680.0,5,0,Credit
ORD-521703,DL-11439,2026-06-24,2420.0,9,0,M-Pesa
ORD-560419,DL-13972,2025-09-30,7390.0,7,0,M-Pesa
ORD-534964,DL-12296,2025-10-08,9360.0,24,0,M-Pesa
ORD-505079,DL-10359,2026-06-04,4530.0,16,0,Credit
ORD-504644,DL-10326,2026-01-23,2840.0,25,0,M-Pesa
ORD-520630,DL-11370,2025-09-26,28550.0,26,0,M-Pesa
ORD-529247,DL-11930,2025-12-07,3190.0,29,1,M-Pesa
ORD-533187,DL-12197,2025-08-19,2630.0,26,0,Cash
ORD-541456,DL-12760,2025-07-25,4250.0,19,0,M-Pesa
ORD-500459,DL-10037,2025-08-26,4590.0,38,0,Credit
ORD-575086,DL-14919,2026-05-03,4740.0,6,0,M-Pesa
ORD-565559,DL-14319,2025-08-07,5520.0,22,0,Credit
ORD-513825,DL-10921,2026-01-13,5070.0,28,0,Cash
ORD-575474,DL-14939,2025-08-20,2190.0,37,1,M-Pesa
ORD-549017,DL-13252,2026-03-12,9420.0,26,0,Credit
ORD-502627,DL-10178,2026-02-16,6280.0,34,0,M-Pesa
ORD-531988,DL-12123,2025-10-26,2240.0,12,0,M-Pesa
ORD-563348,DL-14173,2025-07-16,3980.0,26,0,M-Pesa
ORD-564238,DL-14227,2026-06-10,4310.0,35,1,M-Pesa
ORD-500981,DL-10073,2026-06-09,4900.0,22,0,Credit
ORD-546332,DL-13080,2025-10-09,7490.0,11,0,M-Pesa
ORD-572213,DL-14749,2025-10-10,14630.0,22,0,M-Pesa
ORD-521119,DL-11405,2025-09-15,23600.0,36,0,Credit
ORD-541571,DL-12765,2025-12-09,1620.0,18,0,M-Pesa
ORD-512139,DL-10809,2025-12-14,5350.0,37,1,Credit
ORD-515519,DL-11037,2026-04-19,6430.0,3,0,Credit
ORD-515773,DL-11053,2026-03-11,5020.0,27,0,Bank transfer
ORD-513367,DL-10891,2026-02-04,3150.0,28,1,Cash
ORD-526538,DL-11758,2025-08-03,4900.0,25,0,M-Pesa
ORD-532757,DL-12170,2025-11-27,1560.0,19,0,Cash
ORD-567351,DL-14430,2026-01-30,9290.0,2,0,M-Pesa
ORD-560793,DL-13998,2025-09-28,6490.0,11,0,Bank transfer
ORD-515047,DL-11000,2025-09-09,7120.0,2,0,M-Pesa
ORD-557227,DL-13750,2026-04-19,7360.0,9,0,M-Pesa
ORD-551196,DL-13382,2026-02-09,10900.0,10,1,Credit
ORD-546523,DL-13093,2025-12-29,4810.0,4,0,M-Pesa
ORD-562969,DL-14147,2025-07-13,5830.0,7,0,M-Pesa
ORD-542694,DL-12837,2026-05-04,1360.0,8,0,Credit
ORD-501430,DL-10104,2025-09-07,6930.0,26,0,M-Pesa
ORD-529943,DL-11974,2026-05-16,3220.0,25,0,M-Pesa
ORD-543085,DL-12865,2025-12-26,4360.0,4,0,Cash
ORD-562262,DL-14095,2026-03-08,5480.0,22,0,Bank transfer
ORD-500733,DL-10053,2025-10-30,15230.0,21,0,M-Pesa
ORD-529504,DL-11945,2026-05-17,2290.0,37,0,M-Pesa
ORD-567393,DL-14434,2025-12-26,15070.0,15,0,M-Pesa
ORD-534014,DL-12244,2025-10-16,8980.0,33,1,Credit
ORD-532999,DL-12187,2025-11-30,2320.0,37,0,M-Pesa
ORD-519196,DL-11281,2026-01-21,6900.0,24,0,Cash
ORD-528824,DL-11904,2026-06-21,5050.0,7,0,Credit
ORD-506693,DL-10463,2026-02-05,8110.0,39,1,M-Pesa
ORD-536560,DL-12411,2025-12-31,3520.0,7,0,Credit
ORD-510698,DL-10724,2025-09-26,7910.0,32,0,Credit
ORD-541019,DL-12727,2025-07-08,9600.0,27,1,Bank transfer
ORD-521992,DL-11462,2025-11-29,6430.0,6,0,Cash
ORD-510575,DL-10716,2026-04-30,2360.0,7,0,M-Pesa
ORD-530222,DL-11991,2025-11-23,10970.0,22,0,M-Pesa
ORD-542349,DL-12809,2026-05-06,6980.0,39,0,M-Pesa
ORD-555364,DL-13638,2026-05-29,2620.0,24,1,M-Pesa
ORD-512992,DL-10868,2026-02-10,2690.0,19,0,Bank transfer
ORD-516465,DL-11114,2026-03-03,8350.0,14,0,Cash
ORD-531311,DL-12074,2026-06-02,7200.0,25,0,M-Pesa
ORD-551520,DL-13404,2025-07-02,8930.0,30,0,Bank transfer
ORD-562732,DL-14128,2025-11-17,1930.0,10,1,Cash
ORD-563256,DL-14168,2026-03-22,3210.0,21,0,Credit
ORD-523743,DL-11582,2026-04-09,3670.0,34,1,Credit
ORD-505101,DL-10360,2026-06-20,7070.0,26,0,Credit
ORD-556024,DL-13675,2025-11-19,20970.0,27,0,Cash
ORD-502289,DL-10159,2026-02-27,4650.0,31,0,Bank transfer
ORD-529121,DL-11922,2025-12-09,3880.0,8,0,M-Pesa
ORD-518737,DL-11261,2025-09-25,8580.0,7,0,M-Pesa
ORD-554605,DL-13588,2025-12-09,3850.0,37,0,M-Pesa
ORD-530016,DL-11977,2026-06-09,11720.0,36,0,M-Pesa
ORD-525429,DL-11686,2026-04-18,4780.0,7,0,M-Pesa
ORD-576102,DL-14975,2026-06-06,2210.0,8,0,Credit
ORD-521582,DL-11431,2025-09-26,8130.0,31,0,Bank transfer
ORD-569991,DL-14595,2025-10-26,11410.0,8,0,M-Pesa
ORD-570049,DL-14598,2026-04-29,1500.0,33,0,M-Pesa
ORD-522092,DL-11469,2025-07-21,5720.0,33,1,M-Pesa
ORD-560141,DL-13953,2026-04-27,1860.0,23,1,Bank transfer
ORD-536598,DL-12416,2025-12-27,2030.0,21,0,Credit
ORD-517640,DL-11181,2025-10-07,6230.0,38,0,Cash
ORD-549926,DL-13314,2026-03-22,13290.0,31,1,Credit
ORD-571199,DL-14674,2026-01-14,10780.0,25,1,Credit
ORD-513243,DL-10886,2025-08-13,3750.0,34,0,Bank transfer
ORD-547564,DL-13157,2026-03-27,4210.0,28,1,Credit
ORD-506345,DL-10447,2026-05-09,5140.0,30,0,Credit
ORD-575448,DL-14937,2025-08-28,4360.0,22,0,Cash
ORD-521057,DL-11401,2026-03-04,3020.0,10,0,M-Pesa
ORD-531993,DL-12124,2025-08-07,9310.0,14,0,Credit
ORD-548710,DL-13232,2025-07-14,7120.0,8,0,Cash
ORD-544334,DL-12941,2025-08-30,34240.0,1,0,Credit
ORD-561213,DL-14021,2025-10-14,7100.0,26,0,M-Pesa
ORD-522732,DL-11510,2026-01-10,22530.0,9,1,Credit
ORD-506777,DL-10468,2025-10-26,1630.0,12,0,Credit
ORD-530159,DL-11985,2026-03-11,4130.0,3,1,M-Pesa
ORD-533082,DL-12193,2025-10-04,2140.0,9,0,Cash
ORD-550617,DL-13348,2025-11-25,4670.0,36,0,M-Pesa
ORD-559727,DL-13931,2025-08-02,8420.0,21,1,Credit
ORD-535535,DL-12339,2026-01-24,10990.0,5,0,Bank transfer
ORD-510868,DL-10734,2026-02-01,1850.0,11,0,Credit
ORD-530869,DL-12042,2026-02-10,1960.0,33,0,Credit
ORD-508182,DL-10543,2026-05-01,9580.0,25,0,Bank transfer
ORD-560790,DL-13998,2025-12-16,1370.0,3,0,M-Pesa
ORD-572029,DL-14734,2025-07-07,4760.0,31,0,Credit
ORD-566235,DL-14361,2025-07-12,4940.0,16,0,M-Pesa
ORD-524550,DL-11630,2025-11-12,3100.0,39,0,Bank transfer
ORD-521219,DL-11411,2025-10-30,3340.0,6,1,Credit
ORD-573712,DL-14830,2025-08-11,1270.0,27,0,M-Pesa
ORD-523507,DL-11561,2025-07-08,3260.0,22,0,M-Pesa
ORD-572160,DL-14742,2026-03-24,1580.0,35,0,M-Pesa
ORD-568130,DL-14481,2025-11-03,5830.0,30,0,M-Pesa
ORD-517721,DL-11188,2026-03-01,3280.0,30,0,M-Pesa
ORD-529915,DL-11972,2025-10-09,4380.0,23,0,Credit
ORD-555093,DL-13621,2026-04-17,2260.0,34,0,M-Pesa
ORD-518732,DL-11260,2026-02-27,6180.0,39,0,Bank transfer
ORD-513374,DL-10891,2025-09-20,3760.0,35,0,M-Pesa
ORD-537671,DL-12495,2026-03-26,8020.0,31,0,M-Pesa
ORD-569809,DL-14583,2025-09-18,12350.0,22,0,M-Pesa
ORD-536902,DL-12438,2026-01-01,1610.0,11,0,M-Pesa
ORD-507235,DL-10490,2026-06-17,4590.0,12,0,M-Pesa
ORD-501688,DL-10121,2026-04-17,2970.0,4,1,Credit
ORD-526631,DL-11767,2025-12-18,4900.0,13,0,M-Pesa
ORD-558342,DL-13826,2025-09-11,9920.0,7,1,M-Pesa
ORD-553095,DL-13499,2025-12-22,1430.0,34,0,Bank transfer
ORD-539258,DL-12612,2026-04-07,4510.0,5,1,M-Pesa
ORD-538950,DL-12589,2025-09-06,820.0,9,0,Cash
ORD-568882,DL-14533,2026-02-14,21390.0,1,1,M-Pesa
ORD-515121,DL-11006,2025-12-14,18980.0,2,0,M-Pesa
ORD-545455,DL-13020,2026-01-22,4460.0,11,0,Credit
ORD-562876,DL-14140,2025-12-07,7590.0,24,0,M-Pesa
ORD-557062,DL-13743,2025-12-03,1480.0,35,0,M-Pesa
ORD-562364,DL-14101,2026-01-10,4540.0,3,1,M-Pesa
ORD-573905,DL-14843,2026-06-15,6750.0,16,1,M-Pesa
ORD-503435,DL-10237,2026-02-21,2980.0,3,1,M-Pesa
ORD-549295,DL-13274,2025-12-11,6450.0,14,1,Bank transfer
ORD-531897,DL-12114,2025-11-12,7460.0,31,0,M-Pesa
ORD-531792,DL-12106,2026-02-12,6720.0,33,0,M-Pesa
ORD-521782,DL-11447,2025-12-06,1990.0,35,1,M-Pesa
ORD-561512,DL-14035,2026-01-05,4620.0,4,0,Credit
ORD-556230,DL-13690,2025-09-03,9080.0,22,0,Credit
ORD-517935,DL-11206,2025-08-27,4960.0,39,0,M-Pesa
ORD-528718,DL-11896,2026-04-01,4870.0,4,0,Credit
ORD-556961,DL-13736,2025-12-13,3110.0,10,1,Cash
ORD-559537,DL-13917,2026-05-24,18030.0,10,0,Credit
ORD-530800,DL-12037,2026-05-28,3930.0,4,0,M-Pesa
ORD-528761,DL-11899,2026-05-13,6700.0,37,0,M-Pesa
ORD-550188,DL-13326,2026-05-02,4630.0,2,0,M-Pesa
ORD-566420,DL-14374,2025-07-03,1980.0,7,1,M-Pesa
ORD-510885,DL-10736,2026-03-02,2570.0,29,0,Cash
ORD-525894,DL-11708,2026-06-01,3740.0,14,0,Bank transfer
ORD-574367,DL-14873,2025-09-25,5130.0,15,1,M-Pesa
ORD-503616,DL-10247,2026-01-21,3730.0,22,0,M-Pesa
ORD-503539,DL-10241,2025-12-29,2310.0,21,0,M-Pesa
ORD-560246,DL-13958,2025-11-29,4080.0,11,0,M-Pesa
ORD-568998,DL-14538,2026-01-12,3600.0,14,0,Credit
ORD-553577,DL-13531,2025-12-20,6000.0,27,0,M-Pesa
ORD-560402,DL-13972,2026-03-11,10950.0,23,0,M-Pesa
ORD-575155,DL-14921,2025-08-06,4790.0,27,0,M-Pesa
ORD-502416,DL-10166,2025-07-29,4860.0,4,0,Credit
ORD-548789,DL-13236,2026-04-16,2310.0,34,0,Credit
ORD-544140,DL-12933,2026-01-29,11290.0,10,0,M-Pesa
ORD-545796,DL-13039,2026-06-16,4600.0,32,0,M-Pesa
ORD-516574,DL-11120,2025-10-01,3270.0,15,0,Credit
ORD-559753,DL-13931,2026-04-21,5360.0,36,0,Credit
ORD-561328,DL-14026,2025-08-18,4410.0,22,0,Bank transfer
ORD-537749,DL-12499,2026-01-28,9600.0,19,0,M-Pesa
ORD-554426,DL-13577,2025-07-14,2400.0,16,0,Cash
ORD-503330,DL-10228,2025-12-01,8090.0,27,0,Cash
ORD-554423,DL-13577,2026-01-19,2320.0,35,0,Credit
ORD-552310,DL-13454,2026-04-30,2490.0,21,0,Credit
ORD-507187,DL-10488,2025-12-19,18340.0,13,0,Credit
ORD-510435,DL-10704,2025-11-22,5660.0,16,0,M-Pesa
ORD-524481,DL-11629,2026-05-31,2600.0,34,0,M-Pesa
ORD-507817,DL-10518,2025-09-27,1960.0,3,0,Cash
ORD-557615,DL-13771,2025-12-24,5540.0,21,1,Credit
ORD-538912,DL-12587,2025-12-07,2780.0,16,0,Credit
ORD-529082,DL-11920,2025-12-12,2670.0,35,0,M-Pesa
ORD-546222,DL-13075,2026-05-18,6220.0,37,0,Credit
ORD-523024,DL-11528,2026-03-14,16850.0,29,0,Bank transfer
ORD-568854,DL-14532,2025-10-14,6050.0,20,0,Credit
ORD-572785,DL-14784,2026-03-04,3010.0,7,0,M-Pesa
ORD-525843,DL-11707,2026-02-20,3110.0,3,0,Cash
ORD-515621,DL-11042,2026-01-27,5800.0,17,0,M-Pesa
ORD-561878,DL-14066,2026-02-22,25970.0,35,1,Credit
ORD-509993,DL-10672,2025-12-30,3940.0,15,0,Credit
ORD-565143,DL-14289,2026-05-20,5220.0,37,1,M-Pesa
ORD-519459,DL-11299,2025-07-03,6990.0,38,1,Credit
ORD-563740,DL-14193,2026-06-27,4360.0,36,0,M-Pesa
ORD-553408,DL-13521,2025-07-09,1170.0,13,0,M-Pesa
ORD-509739,DL-10655,2026-05-16,3200.0,10,0,Bank transfer
ORD-534706,DL-12286,2025-10-15,3020.0,33,1,Cash
ORD-558904,DL-13867,2026-05-29,4950.0,5,0,Credit
ORD-507862,DL-10521,2026-03-04,3490.0,7,1,Credit
ORD-554070,DL-13555,2026-06-02,4510.0,35,0,Credit
ORD-514241,DL-10950,2026-05-15,4640.0,34,0,Credit
ORD-536487,DL-12404,2025-12-01,3830.0,23,1,Bank transfer
ORD-540918,DL-12722,2025-07-14,3130.0,2,0,Credit
